turbine,sensor,time_stamp,name,component,characteristic,target_frequency_hz,amplitude
data-WTG511,7,1452988500000,1452988800000_1452988500000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,67.84737236255572,0.004055753352020776
data-WTG511,7,1452988500000,1452988800000_1452988500000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,98.99042852897473,0.006475375625625243
data-WTG511,7,1452988500000,1452988800000_1452988500000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.5447761069836545,0.006944719318156938
data-WTG511,7,1452988500000,1452988800000_1452988500000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,95.80197277860327,0.00036141905124361545
data-WTG511,7,1453042800000,1453053600000_1453042800000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,52.21105564635959,0.00030399779461151946
data-WTG511,7,1453042800000,1453053600000_1453042800000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,76.17678610698366,0.0001895064933705444
data-WTG511,7,1453042800000,1453053600000_1453042800000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,5.805983510401189,0.0035829677575625165
data-WTG511,7,1453042800000,1453053600000_1453042800000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,73.72315179791977,0.00035441975487572364
data-WTG511,7,1452360300000,1452362400000_1452360300000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,48.021183179791976,0.004036745739409427
data-WTG511,7,1452360300000,1452362400000_1452360300000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,70.06369349182764,0.00033610196270214164
data-WTG511,7,1452360300000,1452362400000_1452360300000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,5.340060533927686,0.0006490045025228896
data-WTG511,7,1452360300000,1452362400000_1452360300000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,67.80696029321446,0.0006672871083168304
data-WTG511,7,1452785700000,1452794400000_1452785700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,68.19839971768202,0.001261477837099119
data-WTG511,7,1452785700000,1452794400000_1452785700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,99.50258319465081,0.005191918515133489
data-WTG511,7,1452785700000,1452794400000_1452785700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.583811116146607,0.0018312522748545317
data-WTG511,7,1452785700000,1452794400000_1452785700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,96.29763107677068,0.00031823928078716007
data-WTG511,7,1452748200000,1452751200000_1452748200000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,55.001038841010406,0.00039574475839116525
data-WTG511,7,1452748200000,1452751200000_1452748200000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,80.24741732540862,0.00028907014522083367
data-WTG511,7,1452748200000,1452751200000_1452748200000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,6.116235739970282,0.0029739923276260673
data-WTG511,7,1452748200000,1452751200000_1452748200000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,77.66266905200594,0.00013064370653498035
data-WTG511,7,1453008900000,1453010400000_1453008900000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,68.11245044576523,0.004263608640646284
data-WTG511,7,1453008900000,1453010400000_1453008900000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,99.37718179791976,0.006876301090298867
data-WTG511,7,1453008900000,1453010400000_1453008900000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.574253369242198,0.0038949919857028184
data-WTG511,7,1453008900000,1453010400000_1453008900000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,96.17626882615157,0.0005784722398767913
data-WTG511,7,1457783700000,1457784000000_1457783700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,52.32871313521546,0.0009153247929842991
data-WTG511,7,1457783700000,1457784000000_1457783700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,76.34845031203567,0.00019168601876003158
data-WTG511,7,1457783700000,1457784000000_1457783700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,5.8190672803368,0.0012936259498106289
data-WTG511,7,1457783700000,1457784000000_1457783700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,73.88928674393264,0.0002073317715471851
data-WTG511,7,1457445000000,1457460000000_1457445000000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,10.437614829123328,0.0014052222915630311
data-WTG511,7,1457445000000,1457460000000_1457445000000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,15.228651144130758,0.0006923828211659978
data-WTG511,7,1457445000000,1457460000000_1457445000000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,1.160685583457157,0.0014933623116563637
data-WTG511,7,1457445000000,1457460000000_1457445000000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,14.738140283308569,0.0006923828211659978
data-WTG511,7,1459014600000,1459015200000_1459014600000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,62.339477518573545,0.00046029108496244256
data-WTG511,7,1459014600000,1459015200000_1459014600000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,90.95431965824665,0.0003079836711647316
data-WTG511,7,1459014600000,1459015200000_1459014600000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,6.932286161218424,0.0029504499005544634
data-WTG511,7,1459014600000,1459015200000_1459014600000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,88.02470486775631,0.0002965745452268505
data-WTG511,7,1453118400000,1453118400000_1453118400000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,68.12943980683507,0.005904404803406927
data-WTG511,7,1453118400000,1453118400000_1453118400000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,99.40196955423477,0.004392467718462559
data-WTG511,7,1453118400000,1453118400000_1453118400000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.57614262332838,0.0031861442293010414
data-WTG511,7,1453118400000,1453118400000_1453118400000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,96.20025817533433,0.00039881416387755074
data-WTG511,7,1458302400000,1458302400000_1458302400000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,68.68634080237742,0.003975704123512735
data-WTG511,7,1458302400000,1458302400000_1458302400000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,100.21449723625557,0.004552398754624403
data-WTG511,7,1458302400000,1458302400000_1458302400000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.638071231302624,0.0061768931506962135
data-WTG511,7,1458302400000,1458302400000_1458302400000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,96.98661455373947,0.0014331582705902133
data-WTG511,7,1458273300000,1458280800000_1458273300000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,46.202926359583955,0.00012834641170439998
data-WTG511,7,1458273300000,1458280800000_1458273300000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,67.41082698365527,0.004699770531008382
data-WTG511,7,1458273300000,1458280800000_1458273300000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,5.137866401188707,0.002402766998296262
data-WTG511,7,1458273300000,1458280800000_1458273300000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,65.23954191976226,0.0007164263738409342
data-WTG511,7,1456614300000,1456617600000_1456614300000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,68.37065628528975,0.0018855864736940587
data-WTG511,7,1456614300000,1456617600000_1456614300000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,99.75390835066865,0.005074166653871432
data-WTG511,7,1456614300000,1456617600000_1456614300000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.602966422981674,0.004147025059471123
data-WTG511,7,1456614300000,1456617600000_1456614300000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,96.54086111540367,0.00022920602127122222
data-WTG511,7,1453074900000,1453075200000_1453074900000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,50.91563952451709,0.0003274250384231059
data-WTG511,7,1453074900000,1453075200000_1453074900000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,74.28675274888559,0.0003266295835849976
data-WTG511,7,1453074900000,1453075200000_1453074900000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,5.6619304061416535,0.0004919229233710038
data-WTG511,7,1453074900000,1453075200000_1453074900000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,71.89399591877167,0.00020768617525852132
data-WTG511,7,1457340600000,1457352000000_1457340600000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,13.125122555720655,0.001323718079315505
data-WTG511,7,1457340600000,1457352000000_1457340600000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,19.14976897473997,0.0008836136879644887
data-WTG511,7,1457340600000,1457352000000_1457340600000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,1.4595423169886081,0.0008929941330343546
data-WTG511,7,1457340600000,1457352000000_1457340600000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,18.532959936602282,0.0008836136879644887
data-WTG511,7,1458216000000,1458216000000_1458216000000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,43.02797787518574,0.006001987794172521
data-WTG511,7,1458216000000,1458216000000_1458216000000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,62.77852509658246,0.0011406000286517054
data-WTG511,7,1458216000000,1458216000000_1458216000000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,4.7848051899455175,0.00019413793107457482
data-WTG511,7,1458216000000,1458216000000_1458216000000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,60.7564452620109,0.0007634717379719538
data-WTG511,7,1456293600000,1456293600000_1456293600000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,71.23015138187222,0.00845348127190173
data-WTG511,7,1456293600000,1456293600000_1456293600000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,103.92595857355126,0.0006168609698383703
data-WTG511,7,1456293600000,1456293600000_1456293600000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.92094852798415,0.004033301004264763
data-WTG511,7,1456293600000,1456293600000_1456293600000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,100.57853069440317,0.006940074831053219
data-WTG511,7,1457222400000,1457222400000_1457222400000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,52.67757421991085,0.004134158311487022
data-WTG511,7,1457222400000,1457222400000_1457222400000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,76.85744435364042,0.00036366146348914164
data-WTG511,7,1457222400000,1457222400000_1457222400000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,5.857861395492818,0.002196999940418388
data-WTG511,7,1457222400000,1457222400000_1457222400000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,74.38188622090144,0.00040790700571480645
data-WTG511,7,1458561600000,1458561600000_1458561600000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,43.73152087667162,0.008634309956897485
data-WTG511,7,1458561600000,1458561600000_1458561600000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,63.805005869242194,0.0009924793316574527
data-WTG511,7,1458561600000,1458561600000_1458561600000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,4.863040709509658,0.0002957134472741056
data-WTG511,7,1458561600000,1458561600000_1458561600000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,61.74986335809807,0.0010729699013549384
data-WTG511,7,1458496200000,1458496800000_1458496200000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,48.21149864784547,8.207490158277507e-05
data-WTG511,7,1458496200000,1458496800000_1458496200000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,70.34136687964339,0.0003288958215167608
data-WTG511,7,1458496200000,1458496800000_1458496200000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,5.361224029965329,0.0007007509077222526
data-WTG511,7,1458496200000,1458496800000_1458496200000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,68.07568989400693,0.00018408188818659586
data-WTG511,7,1452944700000,1452945600000_1452944700000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,67.36802475482914,0.0075676445325033636
data-WTG511,7,1452944700000,1452945600000_1452944700000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,98.29105251114414,0.000953050002846802
data-WTG511,7,1452944700000,1452945600000_1452944700000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.4914716052501245,0.005004969121617962
data-WTG511,7,1452944700000,1452945600000_1452944700000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,95.12512347894999,0.0003908302710464879
data-WTG511,7,1455969000000,1455969600000_1455969000000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,64.11068276374442,0.0009131072646893868
data-WTG511,7,1455969000000,1455969600000_1455969000000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,93.53853714710252,0.00045315108256804604
data-WTG511,7,1455969000000,1455969600000_1455969000000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.1292480559683,0.00798669756648392
data-WTG511,7,1455969000000,1455969600000_1455969000000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,90.52568538880634,0.00042492155096918356
data-WTG511,7,1458984000000,1458993600000_1458984000000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,54.034079167904906,0.00022736042924125841
data-WTG511,7,1458984000000,1458993600000_1458984000000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,78.83660731054977,0.00015111824074269406
data-WTG511,7,1458984000000,1458993600000_1458984000000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,6.008707710747895,0.0074127959359275505
data-WTG511,7,1458984000000,1458993600000_1458984000000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,76.29730085785042,0.0003945448410020172
data-WTG511,7,1456336500000,1456336800000_1456336500000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,48.26218121842496,6.153787515429932e-05
data-WTG511,7,1456336500000,1456336800000_1456336500000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,70.41531358098068,0.00023950578250669252
data-WTG511,7,1456336500000,1456336800000_1456336500000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,5.366860042595344,0.0011078967947626835
data-WTG511,7,1456336500000,1456336800000_1456336500000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,68.14725479148093,0.0012939648494667236
data-WTG511,7,1452250200000,1452254400000_1452250200000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,67.52703806835066,0.0027597507660620546
data-WTG511,7,1452250200000,1452254400000_1452250200000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,98.52305554234769,0.0007816365244205962
data-WTG511,7,1452250200000,1452254400000_1452250200000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.509154233283803,0.002674154576185359
data-WTG511,7,1452250200000,1452254400000_1452250200000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,95.34965375334323,0.0005121996764715681
data-WTG511,7,1458475200000,1458475200000_1458475200000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,46.48766040118871,0.007040391544903759
data-WTG511,7,1458475200000,1458475200000_1458475200000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,67.8262586181278,0.0009337999813142947
data-WTG511,7,1458475200000,1458475200000_1458475200000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,5.169529448984646,0.00029238080765415153
data-WTG511,7,1458475200000,1458475200000_1458475200000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,65.64159261020308,0.0005768128827933842
data-WTG511,7,1456119300000,1456120800000_1456119300000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,62.9009847845468,0.000917611328069209
data-WTG511,7,1456119300000,1456120800000_1456119300000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,91.77356796433877,0.00040236265514477276
data-WTG511,7,1456119300000,1456120800000_1456119300000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,6.994726996532936,0.0025152572003983515
data-WTG511,7,1456119300000,1456120800000_1456119300000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,88.81756540069341,0.0001588419928530208
data-WTG511,7,1455969600000,1455969600000_1455969600000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,64.11074621099554,0.02015594477520369
data-WTG511,7,1455969600000,1455969600000_1455969600000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,93.53862971768201,0.0004121993637289495
data-WTG511,7,1455969600000,1455969600000_1455969600000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.129255111441307,0.005998233374808976
data-WTG511,7,1455969600000,1455969600000_1455969600000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,90.52577497771175,0.00047853367435883576
data-WTG511,7,1455558000000,1455559200000_1455558000000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,58.73803842496285,0.0008432536014309829
data-WTG511,7,1455558000000,1455559200000_1455558000000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,85.6997609806835,0.0001652791072174583
data-WTG511,7,1455558000000,1455559200000_1455558000000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,6.531798262010896,0.0014825841971681946
data-WTG511,7,1455558000000,1455559200000_1455558000000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,82.93939414759782,0.0003737620606941863
data-WTG511,7,1458641400000,1458648000000_1458641400000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,64.29285523031204,0.0010869102917200426
data-WTG511,7,1458641400000,1458648000000_1458641400000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,93.80432976225855,0.0002865661823608975
data-WTG511,7,1458641400000,1458648000000_1458641400000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.149506032441804,0.002641008219618044
data-WTG511,7,1458641400000,1458648000000_1458641400000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,90.78291689351165,0.0014257143429899461
data-WTG511,7,1455577200000,1455580800000_1455577200000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,43.81442739970282,6.798943548165887e-05
data-WTG511,7,1455577200000,1455580800000_1455577200000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,63.92596784546805,0.0008766273800262659
data-WTG511,7,1455577200000,1455580800000_1455577200000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,4.872260096087171,0.0009641659652019353
data-WTG511,7,1455577200000,1455580800000_1455577200000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,61.86692918078256,0.0008004335386410163
data-WTG511,7,1456423200000,1456423200000_1456423200000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,42.747311708766716,0.0059729726326233175
data-WTG511,7,1456423200000,1456423200000_1456423200000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,62.36902855869242,0.0009188970777349808
data-WTG511,7,1456423200000,1456423200000_1456423200000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,4.753594498761763,0.000180885378203255
data-WTG511,7,1456423200000,1456423200000_1456423200000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,60.36013850024765,0.0008278724611841096
data-WTG511,7,1456250400000,1456250400000_1456250400000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,69.53127872213969,0.0039959938181270815
data-WTG511,7,1456250400000,1456250400000_1456250400000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,101.44727551263003,0.0007411341339931845
data-WTG511,7,1456250400000,1456250400000_1456250400000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.732030174839029,0.005369316486387723
data-WTG511,7,1456250400000,1456250400000_1456250400000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,98.17968536503221,0.0009834781143563903
data-WTG511,7,1452837600000,1452837600000_1452837600000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,67.99639001485885,0.006849415628560424
data-WTG511,7,1452837600000,1452837600000_1452837600000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,99.20784772659732,0.006938393530048915
data-WTG511,7,1452837600000,1452837600000_1452837600000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.561347195641406,0.0022828350119371388
data-WTG511,7,1452837600000,1452837600000_1452837600000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,96.01238896087172,0.0004894148456670462
data-WTG511,7,1456271700000,1456272000000_1456271700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,67.68032481426448,0.0008907747060813305
data-WTG511,7,1456271700000,1456272000000_1456271700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,98.74670341753342,0.0006255795498387138
data-WTG511,7,1456271700000,1456272000000_1456271700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.526200054482416,0.0036858385192214617
data-WTG511,7,1456271700000,1456272000000_1456271700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,95.56609798910351,0.00013502706979183295
data-WTG511,7,1452900900000,1452902400000_1452900900000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,55.42231589895988,0.00042766362025363464
data-WTG511,7,1452900900000,1452902400000_1452900900000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,80.86206745913819,0.0002675993770690356
data-WTG511,7,1452900900000,1452902400000_1452900900000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,6.163082669638435,0.0011660893633946101
data-WTG511,7,1452900900000,1452902400000_1452900900000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,78.25752146607232,0.00041723100187210496
data-WTG511,7,1456356000000,1456358400000_1456356000000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,68.82193392273403,0.006224112185752811
data-WTG511,7,1456356000000,1456358400000_1456356000000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,100.4123298216939,0.005256924193505977
data-WTG511,7,1456356000000,1456358400000_1456356000000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.653149482664685,0.0033428835373818916
data-WTG511,7,1456356000000,1456358400000_1456356000000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,97.17807500346707,0.00040969998958942697
data-WTG511,7,1458971100000,1458972000000_1458971100000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,61.78792875185736,0.0009309691531737339
data-WTG511,7,1458971100000,1458972000000_1458971100000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,90.14960096582467,0.0002737896026390076
data-WTG511,7,1458971100000,1458972000000_1458971100000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,6.870952732788509,0.0016509359942128178
data-WTG511,7,1458971100000,1458972000000_1458971100000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,87.2459059534423,0.0002926193341474672
data-WTG511,7,1457630700000,1457632800000_1457630700000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,58.902343239227335,0.00014410823179177864
data-WTG511,7,1457630700000,1457632800000_1457630700000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,85.93948439821693,0.00014603908415034082
data-WTG511,7,1457630700000,1457632800000_1457630700000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,6.550069316493313,0.0014328277208401124
data-WTG511,7,1457630700000,1457632800000_1457630700000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,83.17139613670133,0.0003261054007756177
data-WTG511,7,1452038400000,1452038400000_1452038400000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,45.05996038632986,0.00765123007263169
data-WTG511,7,1452038400000,1452038400000_1452038400000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,65.74322089153046,0.0017388244938312577
data-WTG511,7,1452038400000,1452038400000_1452038400000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,5.010766086676572,0.00025773329927223976
data-WTG511,7,1452038400000,1452038400000_1452038400000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,63.62564898266468,0.00141474413323071
data-WTG511,7,1455620700000,1455624000000_1455620700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,65.68195393759288,0.0008848911139463782
data-WTG511,7,1455620700000,1455624000000_1455620700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,95.83104754829124,0.0003061617470394644
data-WTG511,7,1455620700000,1455624000000_1455620700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.303976844972759,0.0017958246619172993
data-WTG511,7,1455620700000,1455624000000_1455620700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,92.74435463100545,0.00027863469265449034
data-WTG511,7,1458668700000,1458669600000_1458668700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,59.769612778603275,0.0005283390144821288
data-WTG511,7,1458668700000,1458669600000_1458668700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,87.20484487369986,0.00035115089334199873
data-WTG511,7,1458668700000,1458669600000_1458668700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,6.646511584943042,0.0033737246612640806
data-WTG511,7,1458668700000,1458669600000_1458668700000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,84.39599968301141,0.000234463454249091
data-WTG511,7,1455945900000,1455948000000_1455945900000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,69.29067496285289,0.00048286075439747027
data-WTG511,7,1455945900000,1455948000000_1455945900000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFI,101.09623068350668,0.0007662145284406491
data-WTG511,7,1455945900000,1455948000000_1455945900000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,FTF,7.705274510896483,0.007446633945170601
data-WTG511,7,1455945900000,1455948000000_1455945900000_21600_LPC.07.0AR1K.64.cms,Gen_DE_BRG,BSF2,97.8399475978207,0.0008231132410361692
data-WTG511,7,1452358200000,1452362400000_1452358200000_21600_HPC.07.0AR1K.64.cms,Gen_DE_BRG,BPFO,48.021183179791976,0.00010745137114565867
