turbine,sensor,time_stamp,name,component,characteristic,target_frequency_hz,amplitude
data-WTG511,1,1456639200000,1456639200000_1456639200000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,92501.71584276375,
data-WTG511,1,1456639200000,1456639200000_1456639200000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,FTF,734.1406019266964,6.071355751479947e-05
data-WTG511,1,1456639200000,1456639200000_1456639200000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,54130.682658101876,
data-WTG511,1,1456660800000,1456660800000_1456660800000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,69763.95017280833,
data-WTG511,1,1456660800000,1456660800000_1456660800000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,93513.38001887074,
data-WTG511,1,1456660800000,1456660800000_1456660800000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,FTF,742.1696826894503,6.899112529052881e-05
data-WTG511,1,1456660800000,1456660800000_1456660800000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,54722.69408161432,
data-WTG511,1,1457136000000,1457136000000_1457136000000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,46483.55361902922,
data-WTG511,1,1457136000000,1457136000000_1457136000000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,62307.742085081714,
data-WTG511,1,1457136000000,1457136000000_1457136000000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,494.5058895641406,7.122952089787279e-05
data-WTG511,1,1457136000000,1457136000000_1457136000000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,36461.60055758861,
data-WTG511,1,1457157600000,1457157600000_1457148000000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,68386.66708045568,
data-WTG511,1,1457157600000,1457157600000_1457148000000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,91667.23459720654,
data-WTG511,1,1457157600000,1457157600000_1457148000000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,727.5177348984646,7.0575822567807e-05
data-WTG511,1,1457157600000,1457157600000_1457148000000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,53642.35615436245,
data-WTG511,1,1457157600000,1457157600000_1457157300000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,68386.4959797375,
data-WTG511,1,1457157600000,1457157600000_1457157300000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,91667.00524943537,
data-WTG511,1,1457157600000,1457157600000_1457157300000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,FTF,727.5159146780585,5.5907356296496815e-05
data-WTG511,1,1457157600000,1457157600000_1457157300000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,53642.22194332316,
data-WTG511,1,1457179200000,1457179200000_1457179200000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,70014.79769868747,
data-WTG511,1,1457179200000,1457179200000_1457179200000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,93849.62244717682,
data-WTG511,1,1457179200000,1457179200000_1457179200000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,FTF,744.8382733902922,6.412569334121613e-05
data-WTG511,1,1457179200000,1457179200000_1457179200000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,54919.458347195774,
data-WTG511,1,1457200800000,1457200800000_1457190600000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,43670.92232465577,
data-WTG511,1,1457200800000,1457200800000_1457190600000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,58537.61928624071,
data-WTG511,1,1457200800000,1457200800000_1457190600000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,FTF,464.58428004952947,8.989276410267584e-05
data-WTG511,1,1457200800000,1457200800000_1457190600000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,34255.37855460398,
data-WTG511,1,1457200800000,1457200800000_1457200800000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,43671.33666585438,
data-WTG511,1,1457200800000,1457200800000_1457200800000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,58538.174679762255,
data-WTG511,1,1457200800000,1457200800000_1457200800000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,464.5886879346211,6.899246242611664e-05
data-WTG511,1,1457200800000,1457200800000_1457200800000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,34255.70356295859,
data-WTG511,1,1457222400000,1457222400000_1457222400000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,53758.45372384843,
data-WTG511,1,1457222400000,1457222400000_1457222400000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,72059.20392771173,
data-WTG511,1,1457222400000,1457222400000_1457222400000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,571.898443870728,9.142785800772377e-05
data-WTG511,1,1457222400000,1457222400000_1457222400000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,42168.016721297936,
data-WTG511,1,1457244000000,1457244000000_1457239800000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,51083.08025797871,
data-WTG511,1,1457244000000,1457244000000_1457239800000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,68473.06502665232,
data-WTG511,1,1457244000000,1457244000000_1457239800000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,FTF,543.4370240210501,0.00019166875037909868
data-WTG511,1,1457244000000,1457244000000_1457239800000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,40069.4594669537,
data-WTG511,1,1457244000000,1457244000000_1457244000000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,51086.81589533433,
data-WTG511,1,1457244000000,1457244000000_1457244000000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,68478.07237034176,
data-WTG511,1,1457244000000,1457244000000_1457244000000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,543.4767648439822,0.00012220035248927184
data-WTG511,1,1457244000000,1457244000000_1457244000000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,40072.38969294728,
data-WTG511,1,1457265600000,1457265600000_1457265600000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,43752.96003224368,
data-WTG511,1,1457265600000,1457265600000_1457265600000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,58647.58472407132,
data-WTG511,1,1457265600000,1457265600000_1457265600000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,465.45702161961367,7.40792287930244e-05
data-WTG511,1,1457265600000,1457265600000_1457265600000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,34319.72875788763,
data-WTG511,1,1457287200000,1457287200000_1457272800000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,9091.964760406141,
data-WTG511,1,1457287200000,1457287200000_1457272800000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,12187.101700118868,
data-WTG511,1,1457287200000,1457287200000_1457272800000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,96.72302936602277,6.800089074917722e-05
data-WTG511,1,1457287200000,1457287200000_1457272800000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,7131.717813456704,
data-WTG511,1,1457330400000,1457330400000_1457330400000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,45458.630721347196,
data-WTG511,1,1457330400000,1457330400000_1457330400000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,60933.90926478454,
data-WTG511,1,1457330400000,1457330400000_1457330400000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,483.602454482417,0.00010641393455790886
data-WTG511,1,1457330400000,1457330400000_1457330400000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,35657.65321733385,
data-WTG511,1,1457352000000,1457352000000_1457340600000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,13392.717267498763,
data-WTG511,1,1457352000000,1457352000000_1457340600000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,17951.94016707281,
data-WTG511,1,1457352000000,1457352000000_1457340600000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,142.47571561168897,0.0002902276230732012
data-WTG511,1,1457352000000,1457352000000_1457340600000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,10505.218929482908,
data-WTG511,1,1457373600000,1457373600000_1457370900000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,49192.45718396236,
data-WTG511,1,1457373600000,1457373600000_1457370900000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,65938.82558701337,
data-WTG511,1,1457373600000,1457373600000_1457370900000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,523.3240125953442,6.635306907337298e-05
data-WTG511,1,1457373600000,1457373600000_1457370900000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,38586.458750297556,
data-WTG511,1,1457395200000,1457395200000_1457395200000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,46754.31541876672,
data-WTG511,1,1457395200000,1457395200000_1457395200000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,62670.67811451709,
data-WTG511,1,1457395200000,1457395200000_1457395200000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,497.3863342421991,6.742227832567847e-05
data-WTG511,1,1457395200000,1457395200000_1457395200000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,36673.98553721377,
data-WTG511,1,1457416800000,1457416800000_1457411100000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,58025.10539537394,
data-WTG511,1,1457416800000,1457416800000_1457411100000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,77778.33276401188,
data-WTG511,1,1457416800000,1457416800000_1457411100000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,FTF,617.2883552699356,9.085228209915788e-05
data-WTG511,1,1457416800000,1457416800000_1457411100000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,45514.76921446027,
data-WTG511,1,1457416800000,1457416800000_1457414700000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,58027.13270766716,
data-WTG511,1,1457416800000,1457416800000_1457414700000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,77781.05022517087,
data-WTG511,1,1457416800000,1457416800000_1457414700000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,617.309922421991,0.00012318735295385925
data-WTG511,1,1457416800000,1457416800000_1457414700000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,45516.35943390964,
data-WTG511,1,1457438400000,1457438400000_1457438400000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,45799.30519940069,
data-WTG511,1,1457438400000,1457438400000_1457438400000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,61390.55803323922,
data-WTG511,1,1457438400000,1457438400000_1457438400000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,487.22665105745415,5.9759631940370965e-05
data-WTG511,1,1457438400000,1457438400000_1457438400000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,35924.87755307969,
data-WTG511,1,1457460000000,1457460000000_1457445000000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,10650.416692114908,
data-WTG511,1,1457460000000,1457460000000_1457445000000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,14276.090459643388,
data-WTG511,1,1457460000000,1457460000000_1457445000000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,113.30230523526498,5.048675964254592e-05
data-WTG511,1,1457460000000,1457460000000_1457445000000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,8354.164192833887,
data-WTG511,1,1457481600000,1457481600000_1457481600000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,45150.529195690935,
data-WTG511,1,1457481600000,1457481600000_1457481600000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,60520.92211337295,
data-WTG511,1,1457481600000,1457481600000_1457481600000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,480.32477867756313,8.536884145852238e-05
data-WTG511,1,1457481600000,1457481600000_1457481600000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,35415.979036144236,
data-WTG511,1,1457503200000,1457503200000_1457483400000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,49171.90475066865,
data-WTG511,1,1457503200000,1457503200000_1457483400000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,65911.27658068351,
data-WTG511,1,1457503200000,1457503200000_1457483400000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,523.1053696879643,7.516789146489686e-05
data-WTG511,1,1457503200000,1457503200000_1457483400000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,38570.337465350545,
data-WTG511,1,1457524800000,1457524800000_1457524800000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,43718.37364058444,
data-WTG511,1,1457524800000,1457524800000_1457524800000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,58601.22424163446,
data-WTG511,1,1457524800000,1457524800000_1457524800000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,465.0890812828132,7.452522300875202e-05
data-WTG511,1,1457524800000,1457524800000_1457524800000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,34292.59926585818,
data-WTG511,1,1457546400000,1457546400000_1457546400000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,45927.88877641407,
data-WTG511,1,1457546400000,1457546400000_1457546400000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,61562.914742852896,
data-WTG511,1,1457546400000,1457546400000_1457546400000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,488.59456145121345,4.445904911684964e-05
data-WTG511,1,1457546400000,1457546400000_1457546400000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,36025.738237306905,
data-WTG511,1,1457568000000,1457568000000_1457557200000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,0.0,0.00041525761449516063
data-WTG511,1,1457568000000,1457568000000_1457557200000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,0.0,0.00041525761449516063
data-WTG511,1,1457568000000,1457568000000_1457557200000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,0.0,0.00041525761449516063
data-WTG511,1,1457568000000,1457568000000_1457557200000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,0.0,0.00041525761449516063
data-WTG511,1,1457611200000,1457611200000_1457609700000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,50238.75897765032,
data-WTG511,1,1457611200000,1457611200000_1457609700000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,67341.31522536108,
data-WTG511,1,1457611200000,1457611200000_1457609700000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,534.4548827409609,0.00027094299593754623
data-WTG511,1,1457611200000,1457611200000_1457609700000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,39407.175651092366,
data-WTG511,1,1457632800000,1457632800000_1457630700000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,60097.84215465824,
data-WTG511,1,1457632800000,1457632800000_1457630700000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,80556.68203709509,
data-WTG511,1,1457632800000,1457632800000_1457630700000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,FTF,639.3387463261515,7.383003256169352e-05
data-WTG511,1,1457632800000,1457632800000_1457630700000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,47140.61951836466,
data-WTG511,1,1457632800000,1457632800000_1457632800000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,60097.84215465824,
data-WTG511,1,1457632800000,1457632800000_1457632800000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,80556.68203709509,
data-WTG511,1,1457632800000,1457632800000_1457632800000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,639.3387463261515,4.761555883294862e-05
data-WTG511,1,1457632800000,1457632800000_1457632800000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,47140.61951836466,
data-WTG511,1,1457654400000,1457654400000_1457651100000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,61181.20140432344,
data-WTG511,1,1457654400000,1457654400000_1457651100000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,82008.84443558248,
data-WTG511,1,1457654400000,1457654400000_1457651100000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,FTF,650.8638447268451,0.00020078075647537815
data-WTG511,1,1457654400000,1457654400000_1457651100000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,47990.40420878236,
data-WTG511,1,1457654400000,1457654400000_1457654100000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,61183.09747774146,
data-WTG511,1,1457654400000,1457654400000_1457654100000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,82011.38598080238,
data-WTG511,1,1457654400000,1457654400000_1457654100000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,650.8840157206538,7.687164186326488e-05
data-WTG511,1,1457654400000,1457654400000_1457654100000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,47991.89148473726,
data-WTG511,1,1457676000000,1457676000000_1457664900000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,70036.98992426944,
data-WTG511,1,1457676000000,1457676000000_1457664900000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,93879.3694729569,
data-WTG511,1,1457676000000,1457676000000_1457664900000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,745.0743608964833,3.658122314718542e-05
data-WTG511,1,1457676000000,1457676000000_1457664900000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,54936.86588172476,
data-WTG511,1,1457676000000,1457676000000_1457676000000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,70036.80864999503,
data-WTG511,1,1457676000000,1457676000000_1457676000000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,93879.12648829121,
data-WTG511,1,1457676000000,1457676000000_1457676000000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,FTF,745.0724324467557,5.3875077042891776e-05
data-WTG511,1,1457676000000,1457676000000_1457676000000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,54936.72369056962,
data-WTG511,1,1457697600000,1457697600000_1457696100000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,67716.75875074789,
data-WTG511,1,1457697600000,1457697600000_1457696100000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,90769.27236802377,
data-WTG511,1,1457697600000,1457697600000_1457696100000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,FTF,720.3910505398712,0.00015629979680726084
data-WTG511,1,1457697600000,1457697600000_1457696100000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,53116.88148587655,
data-WTG511,1,1457719200000,1457719200000_1457719200000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,72083.9649270431,
data-WTG511,1,1457719200000,1457719200000_1457719200000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,96623.18702986627,
data-WTG511,1,1457719200000,1457719200000_1457719200000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,FTF,766.8506907132244,0.00011675521228281871
data-WTG511,1,1457719200000,1457719200000_1457719200000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,56542.50871863446,
data-WTG511,1,1457740800000,1457740800000_1457726400000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,46669.1387066518,
data-WTG511,1,1457740800000,1457740800000_1457726400000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,62556.50507487369,
data-WTG511,1,1457740800000,1457740800000_1457726400000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,FTF,496.4801990069341,0.00015569391872609115
data-WTG511,1,1457740800000,1457740800000_1457726400000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,36607.17310545788,
data-WTG511,1,1457740800000,1457740800000_1457740800000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,46667.4906830317,
data-WTG511,1,1457740800000,1457740800000_1457740800000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,62554.29602193611,
data-WTG511,1,1457740800000,1457740800000_1457740800000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,496.4626668407628,5.262783678118802e-05
data-WTG511,1,1457740800000,1457740800000_1457740800000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,36605.8803992367,
data-WTG511,1,1457762400000,1457762400000_1457762400000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,54804.688372065364,
data-WTG511,1,1457762400000,1457762400000_1457762400000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,73461.6035625557,
data-WTG511,1,1457762400000,1457762400000_1457762400000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,583.028599702823,0.00010170379337346774
data-WTG511,1,1457762400000,1457762400000_1457762400000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,42988.680953328134,
data-WTG511,1,1457784000000,1457784000000_1457783700000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,53401.52319777811,
data-WTG511,1,1457784000000,1457784000000_1457783700000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,71580.76513744725,
data-WTG511,1,1457784000000,1457784000000_1457783700000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,568.1013106146607,7.967242314168325e-05
data-WTG511,1,1457784000000,1457784000000_1457783700000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,41888.04117607503,
data-WTG511,1,1457805600000,1457805600000_1457789100000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,70777.1142892422,
data-WTG511,1,1457805600000,1457805600000_1457789100000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,94871.4510685587,
data-WTG511,1,1457805600000,1457805600000_1457789100000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,752.9480243536404,3.802420239177397e-05
data-WTG511,1,1457805600000,1457805600000_1457789100000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,55517.41785887672,
data-WTG511,1,1457805600000,1457805600000_1457805600000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,70775.93045724616,
data-WTG511,1,1457805600000,1457805600000_1457805600000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,94869.86422992569,
data-WTG511,1,1457805600000,1457805600000_1457805600000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,FTF,752.9354303962357,0.00010684791018605848
data-WTG511,1,1457805600000,1457805600000_1457805600000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,55516.48926357781,
data-WTG511,1,1457827200000,1457827200000_1457808600000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,74487.99568311541,
data-WTG511,1,1457827200000,1457827200000_1457808600000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,99845.61123481426,
data-WTG511,1,1457827200000,1457827200000_1457808600000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,792.4254859905894,9.198383117137868e-05
data-WTG511,1,1457827200000,1457827200000_1457808600000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,58428.22532873853,
data-WTG511,1,1457827200000,1457827200000_1457827200000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,74488.037302209,
data-WTG511,1,1457827200000,1457827200000_1457827200000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,99845.66702210995,
data-WTG511,1,1457827200000,1457827200000_1457827200000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,FTF,792.4259287469043,9.90637323758622e-05
data-WTG511,1,1457827200000,1457827200000_1457827200000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,58428.257974667,
data-WTG511,1,1457848800000,1457848800000_1457848800000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,74241.29526869736,
data-WTG511,1,1457848800000,1457848800000_1457848800000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,99514.92770059434,
data-WTG511,1,1457848800000,1457848800000_1457848800000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,FTF,789.8010134967805,7.820789546345404e-05
data-WTG511,1,1457848800000,1457848800000_1457848800000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,58234.71404856352,
data-WTG511,1,1457870400000,1457870400000_1457870400000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,71708.65133981178,
data-WTG511,1,1457870400000,1457870400000_1457870400000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,96120.10711506686,
data-WTG511,1,1457870400000,1457870400000_1457870400000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,FTF,762.8579929767211,0.0001279805500051955
data-WTG511,1,1457870400000,1457870400000_1457870400000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,56248.11353934977,
data-WTG511,1,1457892000000,1457892000000_1457892000000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,72416.2517704309,
data-WTG511,1,1457892000000,1457892000000_1457892000000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,97068.59279866269,
data-WTG511,1,1457892000000,1457892000000_1457892000000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,FTF,770.3856571322436,9.757669436361183e-05
data-WTG511,1,1457892000000,1457892000000_1457892000000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,56803.15381159457,
data-WTG511,1,1457913600000,1457913600000_1457898000000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,13321.581912699356,
data-WTG511,1,1457913600000,1457913600000_1457898000000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,17856.58852127786,
data-WTG511,1,1457913600000,1457913600000_1457898000000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,FTF,141.71895651807824,0.00017761813492493802
data-WTG511,1,1457913600000,1457913600000_1457898000000_21600_HPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,10449.420508530071,
data-WTG511,1,1457913600000,1457913600000_1457910900000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,13324.206597716196,
data-WTG511,1,1457913600000,1457913600000_1457910900000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,17860.106716087666,
data-WTG511,1,1457913600000,1457913600000_1457910900000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,FTF,141.74687869910846,0.0002660032822860641
data-WTG511,1,1457913600000,1457913600000_1457910900000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BSF2,10451.479305872845,
data-WTG511,1,1457956800000,1457956800000_1457956800000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFO,43776.6459208519,
data-WTG511,1,1457956800000,1457956800000_1457956800000_21600_LPC.01.0AR1K.64.cms,Rotor_RBG,BPFI,58679.33389390787,
